primary_name,ra,dec,vmag
TIC441054538,23.954681,-13.995278,nan
TIC458589703,8.2849944,8.2486111,nan
TIC48657402,6.4610278,-27.0375,nan
TIC92734713,21.118011,-35.869722,nan
T-LAC0-01033,22.404417,48.078694,nan
T-LAC0-14888,22.183472,45.909194,nan
T-LYR1-17236,19.121278,46.664722,nan
T-ORI0-01816,6.1570278,2.8556667,nan
T-ORI0-02163,6.3027361,4.1116667,nan
T-PER2-04344,4.12425,39.961278,nan
TRES1,19.069389,36.6325,11.4
TRES3,17.868611,37.546139,12.4
TRES4,17.886958,37.211833,11.6
TRES-4,17.886944,37.211944,nan
TWPSA,22.94,-31.565556,nan
TYC1360-898-1,7.5214167,16.593611,nan
TYC1903-1553-1,7.0818889,28.113056,nan
TYC1903-1776-1,7.0818333,28.116389,nan
TYC2597-735-1,16.810389,35.2025,nan
TYC2810-1660,0.94882126,44.455467,9.88
TYC777-1316-1,7.5725556,13.245278,nan
TYC915-1391-1,14.432194,14.202778,nan
UMA0-08238,10.157056,53.950278,nan
UNSW-TR-2,18.514417,7.1552778,nan
USCO_J160357,16.066,-20.518055,12.2
USCO_J160643,16.112185,-19.134861,13.2
UXTAUA,4.501111,18.230389,11.2
V1433,19.62675,34.646278,nan
V773TAU,4.2369167,28.203333,nan
V819TAU,4.3239613,28.437305,13.2
V836TAU,5.0518336,25.388639,13.1
WASP-1,0.34446388,31.989918,11.8
WASP10,23.266193,31.462856,12.7
WASP-10,23.266194,31.462778,nan
WASP-103,16.621,7.1833333,nan
WASP11,3.1579167,30.673333,nan
WASP-114,21.844306,10.463611,nan
WASP127,10.703917,-3.835,nan
WASP12B,6.5091094,29.672303,nan
WASP13,9.3401937,33.8825,10.42
WASP-135,17.819,29.879167,nan
WASP139,3.3041389,-41.302222,nan
WASP14,14.551889,21.895834,9.75
WASP15,13.928531,-32.159611,11.0
WASP16,14.312201,-20.275513,11.29
WASP17,15.997485,-28.061758,11.95
WASP18,1.6236209,-45.677887,9.39
WASP19,9.8944654,-45.659184,12.3
KIC6467639,19.893833,41.818056,nan
WASP-2,20.515036,6.4295468,11.98
WASP234318,23.721781,29.932222,nan
WASP24,15.147695,2.3433332,11.2
WASP26,0.30686111,-15.267306,nan
WASP32,0.26411111,1.2005556,nan
WASP33,2.4475278,37.550278,nan
WASP-37,14.796278,1.065,nan
WASP38,16.264,10.032499,9.4
WASP39,14.488444,-3.4444444,nan
WASP4,23.57085,-42.061417,12.5
WASP43,10.327222,-9.8063889,nan
WASP47,22.080194,-12.018888,11.9
WASP48,19.410833,55.473056,nan
WD0413-077,4.2560556,-7.6580556,nan
WD0426+588,4.5205278,58.969722,nan
WD1314+003,13.290222,0.043611111,nan
XO-2,7.801806,50.225723,11.2
222800,23.73041,-15.28462,7.032
T001467,1.2743083,49.233056,nan
T001645,2.1529417,40.401667,nan
TIC42764372,6.4550361,-2.9233333,nan
232911,4.2153333,53.686944,nan
283636,4.3986528,27.822639,10.97
T001681,5.4447361,56.963611,nan
T001686,4.1154083,66.119444,nan
T001687,4.4556667,73.023611,nan
T001238,13.425489,68.835833,nan
T001648,3.0267444,69.229722,nan
T001655,4.07815,52.256944,nan
T001660,5.7054194,49.513333,nan
238894,18.52958,56.65068,9.011
HR2690,7.1229389,-23.840556,nan
237566,7.0055556,56.824167,nan
HIP34730,7.1911167,48.331778,12.21
T001490,0.86784444,36.392778,nan
T001601,2.5574389,41.013333,nan
T001669,3.0637639,83.587222,nan
T001695,1.46145,72.296389,nan
T001713,6.7013722,39.842778,nan
T001722,7.6230139,61.153889,nan
T001723,7.7864806,68.476667,nan
T001727,6.2372361,53.135833,nan
T001728,8.0407778,64.796944,nan
T001732,7.4534306,53.045,nan
TIC410742766,3.4964139,49.153611,nan
TIC456260074,6.7661361,66.890556,nan
234571,18.15095,53.2175,nan
238876,18.462525,55.755556,nan
TIC461659325,8.2702306,51.654167,nan
T001264,19.149472,57.343889,nan
T001264B,19.149472,57.343889,nan
T001487,17.037694,64.600833,nan
TIC142381532,13.081314,63.753056,nan
TIC232969674,13.246908,70.309167,nan
T001439,16.117594,67.8775,nan
T001765,15.61612,67.45258,12.254
T001794,13.55983,49.06084,10.144
GJ436,11.70337,26.70307,9.571
93963,10.85178,25.64106,9.034
T001798,14.07293,46.51928,11.067
12572,2.0602583,21.280611,9.2
KIC6525196,19.514528,41.922222,nan
KIC6531928,19.6475,41.965833,nan
KIC6547806,19.894056,41.906944,nan
KIC6551110,19.938361,41.925,nan
KIC6603043,19.390306,42.086667,nan
KIC6603624,19.403111,42.052778,nan
KIC6606653,19.465806,42.037778,nan
KIC6607779,19.488306,42.053611,nan
KIC6620003,19.708139,42.092778,nan
KIC6620154,19.710608,42.092028,nan
KIC6631188,19.871667,42.020556,nan
KIC6666031,18.81225,42.133611,nan
KIC6675953,19.107278,42.173333,nan
KIC6679371,19.198167,42.1075,nan
KIC6680045,19.213583,42.121667,nan
KIC6689943,19.423528,42.123333,nan
KIC6693861,19.502472,42.153889,nan
KIC6753216,18.832472,42.225833,nan
KIC6764934,19.177472,42.260278,nan
KIC6766513,19.217972,42.257222,nan
KIC6766990,19.230306,42.222222,nan
KIC6775034,19.405472,42.268611,nan
KIC6778540,19.478222,42.230278,nan
96735,11.14886,34.30301,8.81
HAT-P-21,11.41833,41.02802,11.558
HIP57099,11.70504,23.02703,10.827
T001802,10.95035,24.88234,12.092
T001803,11.86974,35.1718,11.771
T001805,15.47603,55.18532,11.302
HIP65469,13.41884,38.92237,9.675
T001808,11.4398,28.05653,12.01
WASP-56,12.2244,23.05569,12.003
HAT-P-36,12.55108,44.91537,12.093
KIC6779260,19.492569,42.23325,nan
KIC6851380,19.203361,42.399722,nan
KIC6953047,19.546528,42.411389,nan
KIC7007617,18.751944,42.510278,nan
KIC7020182,19.149583,42.586944,nan
KIC7031517,19.407972,42.506944,nan
KIC7041856,19.615444,42.590278,nan
KIC7050604,19.758667,42.515278,nan
KIC7060333,19.903361,42.561111,nan
KIC7090654,18.726833,42.611111,nan
KIC7093428,18.823944,42.649444,nan
KIC7094508,18.857833,42.686111,nan
KIC7103006,19.115528,42.671944,nan
KIC7106245,19.200611,42.671944,nan
KIC7107778,19.2385,42.646944,nan
KIC7108883,19.265444,42.600556,nan
KIC7174429,18.765472,42.765833,nan
KIC7174707,18.776278,42.759444,nan
KIC7206837,19.584361,42.738056,nan
T001811,12.59482,27.21438,11.757
T001824,13.18208,61.74485,9.507
112196,12.911106,22.108,6.99
113449,13.063825,-5.1612778,7.69
114095,13.140533,-7.3086667,8.35
114378,13.166542,17.529111,4.32
119130,13.69175,-9.9460833,nan
11964,1.9527278,-10.241833,6.42
141569,15.832711,-3.9211667,7.11
143372,16.001222,-3.8413611,nan
146700,16.295953,-4.0365833,7.21
148653,16.481295,18.414061,7.02
149105,16.504178,47.953056,6.98
150988,16.771375,-39.2725,nan
153557A,16.964808,47.366028,7.76
15364,2.5358889,70.278278,nan
15779,2.5359556,-1.0348056,5.36
160017,17.633658,-9.0299722,7.97
161237,17.661517,64.536611,8.37
16655B,18.047475,75.79,nan
17390,2.7791833,-21.639556,6.48
CK02706,19.005167,46.419444,nan
CK02707,19.966778,40.670556,nan
CK02708,19.228917,40.380833,nan
CK02711,19.396306,40.48,nan
CK02712,19.849806,48.694167,nan
CK02713,19.352333,40.689444,nan
CK02714,19.338861,50.863333,nan
CK02717,19.524833,46.098611,nan
CK02719,19.412333,40.311111,nan
CK02720,19.695972,44.038889,nan
CK02722,19.224694,43.354444,nan
CK02728,19.748139,39.268889,nan
CK02729,19.271,50.460833,nan
CK02730,18.978361,44.4175,nan
CK02732,19.328111,46.744444,nan
CK02733,19.303528,41.297778,nan
CK02736,18.776528,48.271111,nan
CK02737,19.616889,42.0625,nan
CK02740,19.330389,38.463611,nan
CK02741,18.957917,40.718333,nan
CK02742,19.804917,41.224444,nan
CK02743,19.401917,43.913611,nan
CK02748,19.751861,46.899722,nan
CK02749,19.400194,44.899444,nan
CK02751,19.133944,46.796111,nan
CK02752,19.688278,40.901944,nan
CK02753,18.936167,41.698889,nan
CK02754,18.916389,48.373333,nan
CK02755,19.438278,38.655833,nan
CK02759,19.181722,48.651389,nan
CK02760,19.091444,43.691944,nan
174628,18.86113,-8.4060111,nan
17925,2.8755913,-12.769713,6.05
CK02250,19.014444,41.2825,nan
CK02252,19.48225,41.575,nan
KIC9644337,19.322528,46.362778,nan
KIC9653110,19.563417,46.365,nan
KW304,8.6755,20.201667,nan
KW392,8.6905,19.943611,nan
CK02756,19.748861,42.472778,nan
CK02758,19.781583,44.853056,nan
S12588+0645,12.979719,6.7433333,nan
USCO_J160421,16.072695,-21.507778,12.5
USCO_J160823,16.13979,-19.50025,14.0
USCO_J160900,16.150202,-19.147943,13.8
USCO_J161420,16.23897,-19.113306,14.0
V383LAC,22.335278,49.503222,8.67
V404CYG,20.401056,33.867222,nan
V612TAU,3.7075833,22.573611,nan
V733CEP,22.892611,62.539722,nan
CK05393,19.709667,43.065278,nan
CK05708,19.820889,46.448056,nan
CK06141,19.239528,41.307222,nan
CK06166,19.814142,43.643611,nan
CK06195,19.432333,45.545556,nan
CK06246,19.144333,50.113056,nan
T001693,6.0205556,34.773056,nan
T001694,6.5165806,66.360556,nan
T001672,6.1248028,66.8575,nan
T001657,4.424675,46.365833,nan
T001674,4.1147722,58.465278,nan
T001684,4.3564056,62.245,nan
T001699,8.3459167,46.203333,nan
T001708,7.7404861,43.008889,nan
T001710,6.2855889,76.210833,nan
T001711,8.2964444,51.010278,nan
T001719,9.0198306,55.859722,nan
T001169,8.94134,72.53328,11.019
T001670,17.267817,72.161111,nan
TIC280305122,6.7284556,0.97194444,nan
QATAR-5,0.47026,42.06135,12.524
T001143,12.16924,77.35226,8.997
KELT-24,10.79394,71.65573,8.238
QATAR-1,20.22546,65.16233,12.476
KELT-21,20.32,32.58104,10.542
T001254,15.94676,65.88884,11.284
HIP97166,19.74964,74.06286,9.684
KEPLER-63,19.28175,49.54828,11.535
T001293,15.35401,63.56529,11.276
TIC232972204,13.306339,65.886944,nan
T001298,16.08819,70.19004,11.404
T001363,19.43127,61.77607,10.8
T001180,14.303719,82.193611,nan
T001294,14.872842,70.476389,nan
KELT-3,9.90954,40.38794,9.763
179564,19.212378,8.6105278,7.76
CK05107,19.734556,40.086944,nan
EPIC201505350,11.664027,0.60333335,13.3
EPIC201516974,11.620972,0.78305556,nan
EPIC201528828,12.326694,0.96833333,nan
EPIC201546283,11.434334,1.2305555,12.9
EPIC201549860,11.340194,1.2858333,nan
EPIC201577035,11.474797,1.6906389,12.4
T001706,19.013706,60.233611,nan
146757,16.232589,63.533333,nan
156141,17.155258,71.876667,nan
T001659,18.528347,82.305833,nan
T001691,18.160275,86.860278,nan
T001734,16.966886,57.305,nan
T001739,16.0115,83.258611,nan
T001741,16.469564,63.498889,nan
XO-7,18.49854,85.23332,10.458
WASP-153,18.6175,40.01869,12.497
WASP-48,19.41083,55.47303,11.523
T001747,18.053736,60.675,nan
T001750,16.020131,68.937222,nan
XO-2N,7.80178,50.22515,10.972
HAT-P-9,7.34457,37.14059,12.154
T001753,16.831322,61.173333,nan
T001735,20.88928,64.22917,8.67
T001755,18.252114,56.878056,nan
T001768,10.14019,55.53996,10.311
T001740,23.4012,43.37667,10.994
T001772,10.45585,34.39095,9.801
T001788,10.68195,35.91335,10.63
T001791,17.38419,63.11074,9.442
WASP-13,9.3402,33.88233,10.38
HAT-P-22,10.37876,50.12871,9.519
181853,19.364558,7.1022778,8.34
182681,19.449019,-29.743111,5.66
182989,19.424444,42.784833,7.92
185181,19.647619,-25.8715,9.11
EPIC203868608,16.288611,-24.621944,nan
EPIC204506777,16.121611,-22.060278,nan
EPIC204579587,16.374444,-21.755278,nan
EPIC205117205,16.17075,-19.319167,nan
EPIC205145448,16.56325,-19.177778,nan
EPIC205207894,16.060889,-18.858056,nan
EPIC205483258,16.390167,-17.290833,nan
EPIC205904628,22.438389,-18.011111,nan
EPIC205916793,22.536944,-17.543889,nan
EPIC205919993,22.449639,-17.424444,nan
EPIC205924614,22.250128,-17.250694,13.5
85426,9.87746,35.11101,8.082
T001775,10.00767,39.45775,11.45
95072,10.98515,40.98372,8.09
87620,10.12047,46.11488,9.154
77946,9.11851,46.67243,8.852
LP261-75,9.85124,35.96856,13.833
KPS-1,11.01115,64.96385,12.793
HAT-P-66,10.03818,53.95082,12.892
199665,20.973878,10.839361,5.51
203380A,21.333011,52.978889,nan
203380B,21.333011,52.978889,nan
204521,21.421314,70.477444,7.26
205674,21.622522,-18.440917,7.19
20631,3.3114083,-18.559639,5.72
206893,21.756069,-12.783361,6.69
217343,23.005339,-26.153361,7.47
217379,23.007744,-26.3115,9.57
21997,3.5315583,-25.614111,6.38
220074,23.337325,61.970139,6.39
T001757,17.02671,79.06713,12.003
T001758,23.64944,75.68523,10.625
T001759,21.79011,62.75382,10.839
T001761,18.77184,75.30337,10.986
220773,23.440953,8.6443889,7.1
221853,23.593364,8.3827222,7.35
25570,4.0656972,8.1971944,5.45
26784,4.2428528,10.701389,7.11
27406,4.3369167,19.233556,7.46
28068,4.44015,16.853361,8.04
284927,4.9227611,19.280833,nan
31235,4.9148472,19.9675,nan
EPIC206439513,22.523556,-5.9780556,nan
EPIC206495851,22.67725,-4.9619444,nan
T001782,14.20525,74.41179,12.04
T001812,16.18319,58.29455,12.211
T001818,12.87541,34.90103,11.347
T001820,12.51245,27.452,10.965
T001822,11.18519,39.52667,11.164
T001823,13.08131,63.75326,10.391
EPIC211359660,8.6786944,10.983056,nan
EPIC211391664,8.4325562,11.511111,12.5
EPIC211413752,8.9139722,11.848333,nan
CMDRA,16.572333,57.162222,nan
KIC6503434,18.974917,41.918611,nan
KIC6862920,19.451389,42.367778,nan
KIC7365365,19.506306,42.901667,nan
KIC7383120,19.815833,42.975278,nan
KIC7422905,18.90775,43.050833,nan
KIC7671716,19.179611,43.315278,nan
KIC7672940,19.21725,43.376389,nan
KIC7680114,19.399,43.314444,nan
KIC7697568,19.768167,43.363333,nan
KIC7732791,18.836889,43.4175,nan
KIC7740983,19.132583,43.498889,nan
KIC7747078,19.315028,43.496389,nan
KIC7771282,19.824667,43.429444,nan
KIC7773380,19.857597,43.497972,nan
KIC7799349,18.736889,43.533889,nan
KIC7800289,18.777306,43.541389,nan
2952,0.55286667,54.895083,5.93
2M0659-0405,6.9921056,-4.0910278,nan
3167SM,0.58264556,4.3814722,nan
32309,5.0237667,-20.051889,4.91
32518,5.1601722,69.639556,6.43
337490,19.059855,25.211178,nan
343246B,18.886889,24.125722,nan
35841,5.4434972,-22.489917,nan
37424,5.6623324,27.780876,nan
37478,5.654775,10.259917,8.25
39PEG,22.543189,20.23,nan
42176,6.1775917,30.957139,8.68
47105,6.6285278,16.399417,1.93
4732,0.82052779,-24.136667,5.9
51ERI,4.6267028,-2.4735556,nan
56757,7.3980389,68.631472,9.32
61421,7.65515,5.2275,0.4
61VIR,13.306753,-18.311194,nan
75681,8.8794611,39.391583,9.03
78154,9.1732028,67.13425,4.8
81688,9.477775,45.601806,5.4
81702,9.4893389,56.241194,6.89
ASASSN-14LP,12.752528,-0.45902778,nan
BD+27_4380,22.689131,28.725722,nan
BD+291819,8.7515105,28.616448,nan
EPIC201270464,11.342233,-2.8981667,nan
EPIC-201367065,11.488997,-1.4547778,nan
EPIC201626686,11.296472,2.456,nan
EPIC201886340,11.472564,7.0410833,nan
EPIC-202061000,6.062,22.076611,nan
EPIC-202065819,6.3023611,24.833972,nan
EPIC202065879,6.3034722,24.63425,nan
EPIC-202071289,6.3455278,24.904333,nan
EPIC-202071635,6.2381111,18.627028,nan
EPIC-202086137,6.9137778,24.846861,nan
EPIC-202088212,6.3760833,14.741778,nan
EPIC-202089657,6.0969167,23.484528,nan
EPIC-202090723,6.0152222,23.938583,nan
EPIC-202093968,6.41075,21.12575,nan
EPIC-202126852,6.7231944,27.252278,nan
EPIC-202126887,6.6253611,26.786556,nan
EPIC202971774,16.358464,-27.70605,nan
EPIC203294831,15.991947,-26.604367,nan
EPIC203929178,16.828181,-24.373808,nan
EPIC204873331,16.637,-20.476303,nan
EPIC205029914,16.601685,-19.744625,nan
EPIC-208142619,6.565,19.775917,nan
EPIC211993818,8.4136611,20.152778,nan
F113640.81+3911,11.611333,39.190833,nan
F132124.32+3916,13.35675,39.282472,nan
F132712.11+4558,13.453364,45.974056,nan
F133146.62+2916,13.529611,29.276861,nan
F150042.61+3505,15.011836,35.088028,nan
FOMALHAUT,22.960847,-29.622222,nan
GJ144,3.5485278,-9.4580556,nan
GJ202,5.4070722,17.383528,nan
GJ234,6.4900278,-2.8163889,nan
GJ873,22.780167,44.331667,nan
GJ876,22.88825,-14.266389,nan
GJ905,23.698556,44.167778,nan
HIP100017,20.291842,66.852972,5.91
HIP100064,20.300894,-12.544861,3.58
HIP100511,20.3812,14.551111,6.16
HIP100859,20.450614,49.383222,5.73
HIP101022,20.480539,-1.7344722,6.82
HIP101027,20.481006,-17.813667,4.77
HIP101093,20.493008,62.994139,4.21
HIP101120,20.497939,-18.586167,6.74
HIP101123,20.498303,-18.582972,5.94
HIP101150,20.502992,26.843111,9.69
HIP101180,20.508728,65.448861,10.54
HIP101382,20.547711,41.897389,7.08
HIP101483,20.565833,13.027194,5.39
HIP101800,20.630306,11.377694,5.42
HIP101955,20.660333,4.9718611,7.88
HIP102040,20.679186,19.934778,6.43
HIP102101,20.691128,57.429306,10.27
HIP102226,20.713725,20.845472,8.26
HIP102253,20.719717,66.657361,5.59
HIP102422,20.754797,61.836806,3.41
HIP102488,20.770119,33.969444,2.48
HIP102490,20.770347,15.907167,7.09
HIP102531,20.777464,16.124611,5.15
HIP102532,20.777644,16.124778,4.27
HIP102805,20.82715,12.544889,6.01
HIP102817,20.82999,-28.469191,11.01
HIP102843,20.834675,44.058972,5.06
HIP103096,20.888831,62.156278,8.55
HIP103441,20.956908,22.36325,11.98
HIP103460,20.961281,-16.031556,5.89
HIP103800,21.032994,-6.3176667,11.23
HIP103859,21.044561,45.884417,7.69
HIP104019,21.073422,-19.854944,4.82
HIP104239,21.119486,-13.922806,7.12
HIP104365,21.142669,-21.193528,5.3
HIP104383,21.145975,-4.4268611,9.45
HIP104521,21.172353,10.131944,4.7
HIP104659,21.199753,17.729944,7.37
HIP104687A,21.206278,-15.0,nan
HIP104687B,21.206222,-14.999444,nan
HIP104864,21.242439,-22.878083,8.39
HIP10670,2.2885667,33.847333,4.03
HIP106741,21.622522,-18.440917,7.19
HIP106811,21.633353,27.723917,9.83
HIP107095,21.692481,-14.046861,5.16
HIP107556,21.783969,-16.126556,2.85
HIP107788,21.835733,17.285944,5.34
HIP107975,21.874989,28.793694,5.52
HIP108028,21.884822,20.930778,8.18
HIP108036,21.888217,-13.551806,5.08
HIP108060,21.893714,19.668389,5.69
HIP108092,21.899639,41.779889,10.3
HIP108156,21.912469,32.329139,7.73
HIP108506,21.981942,-4.3725,6.24
HIP1086,0.22526111,41.035722,5.71
HIP108752,22.030225,16.467083,10.65
HIP108782,22.036261,1.4009167,9.17
HIP108917,22.0631,64.62775,4.26
HIP109110,22.101456,-5.3579167,7.57
HIP109176,22.116797,25.345056,3.77
HIP109378,22.158283,-7.5475556,6.54
HIP110341,22.348825,8.1866944,6.18
HIP11090,2.3806556,41.396528,5.81
HIP110951,22.479397,18.932,10.73
HIP112774,22.838747,-7.0903611,9.86
HIP112870,22.857253,13.9695,8.29
HIP112909,22.864772,31.754333,11.66
HIP112915,22.866847,57.717444,8.01
HIP112935,22.873269,9.8355556,5.16
HIP113357,22.957736,20.768694,5.45
HIP113421,22.970983,-2.3953333,6.17
HIP113718,23.030919,-3.8482222,7.48
HIP113829,23.051403,20.918639,6.65
HIP113944,23.074933,66.764583,9.86
HIP113963,23.079339,15.205361,2.49
HIP114189,23.124625,21.134361,5.97
HIP114233,23.135189,3.3283611,10.9
HIP12706,2.7217,3.2361667,3.47
HIP12777,2.7365806,49.228667,4.1
HIP12828,2.7489917,10.114222,4.27
HIP12832,2.7493083,12.445972,5.17
HIP12843,2.7516611,-18.572639,4.47
HIP13027B,2.7908917,19.372556,nan
HIP13081,2.8024917,27.068944,7.56
HIP13402,2.875525,-12.76925,6.05
HIP13601,2.9214667,16.309306,7.41
HIP13642,2.9274694,26.873694,7.52
HIP13665,2.9324278,61.521056,5.59
HIP13834,2.9680778,20.668806,5.8
HIP14286,3.0690972,61.707528,6.64
HIP14293,3.0712444,-7.6008889,5.26
HIP14551,3.1307778,-27.831111,6.18
HIP14555,3.1322139,-28.219444,10.21
HIP14576,3.1361472,40.955639,2.09
HIP14632,3.1508,49.6135,4.05
HIP14668,3.1582306,44.857889,3.79
HIP14669,3.1586528,45.733667,10.11
HIP14684,3.1617306,-9.5793333,8.48
HIP1473,0.305475,36.785333,4.51
HIP14807,3.18675,22.423306,10.55
HIP14862,3.1989556,74.393861,4.85
HIP15197,3.2638972,-8.8198333,4.8
HIP15220,3.2703722,58.168167,10.53
HIP15411,3.3114083,-18.559639,5.72
HIP15776,3.38825,-7.7935556,6.2
HIP15797,3.3926083,43.958111,8.98
HIP159,0.034052778,-2.7661667,6.93
HIP16499,3.5406389,46.057056,5.3
HIP16852,3.6145889,0.40283333,4.29
HIP16977,3.6390111,-11.201528,7.81
HIP17027,3.6503139,-5.6256944,5.97
HIP171,0.036013889,27.0845,5.8
HIP17147,3.6726833,-3.2164722,6.68
HIP17338,3.7110556,-20.5455,9.16
HIP17395,3.7260667,-10.485611,5.59
HIP17405,3.7292083,16.668028,10.83
HIP17414,3.7312417,16.672806,9.99
HIP17583,3.766425,25.398694,8.04
HIP17609,3.7721917,26.215972,9.61
HIP17695,3.7897889,-1.9715278,11.59
HIP17778,3.8060972,10.793361,7.93
HIP1803,0.38098611,-12.209583,6.39
HIP18280,3.9098528,-6.8273056,9.02
HIP18975,4.0656972,8.1971944,5.45
HIP19076,4.0889306,22.009222,5.9
HIP19183,4.1115306,1.6841389,7.83
HIP19205,4.1168111,29.001278,5.21
HIP19255,4.1261722,38.075083,7.13
HIP19335,4.1434694,38.040222,5.52
HIP19337,4.1436194,33.636722,10.18
HIP194,0.0416,8.4855833,5.7
HIP19554,4.1889444,5.5230278,5.71
HIP19614,4.2031,-13.637139,8.0
HIP19655,4.2117611,70.2015,9.73
HIP19684,4.2167972,-28.54075,7.45
EPIC208833261,6.0738889,22.499444,nan
HIP20712,4.4384528,21.470528,7.36
HIP20713,4.439075,15.618333,4.48
HIP20842,4.4668667,21.62,5.72
HIP20901,4.4805833,13.047639,5.02
HIP20916,4.4832556,16.159167,6.59
HIP21029,4.509325,16.194083,4.78
HIP21036,4.5103611,13.724444,5.4
HIP21039,4.5107861,15.691944,5.47
HIP2120,0.44803889,70.142778,10.52
HIP21273,4.5641278,14.8445,4.65
HIP21402,4.5942306,10.160917,4.25
HIP21421,4.5986667,16.50975,0.87
HIP21482,4.6134028,27.132187,8.22
HIP21547,4.6266972,-2.4733889,5.22
HIP21673,4.6525556,15.800028,5.08
HIP21683,4.6545694,15.918028,4.67
HIP21818,4.6886111,20.902139,8.09
HIP22044,4.7404917,11.146167,5.39
HIP22192,4.7738194,-28.0875,6.18
HIP22263,4.7933917,-16.934861,5.49
HIP22287,4.8000611,56.757528,5.29
HIP2237,0.47254722,-20.334778,6.44
HIP22449,4.8305944,6.96125,3.19
HIP22496,4.8399639,17.20275,7.1
HIP22498,4.8403087,63.332912,9.93
HIP22715,4.8846502,22.235151,8.9
HIP22845,4.9149167,10.151139,4.64
HIP22938,4.9358389,7.9048056,6.42
HIP23147,4.9806861,49.849556,9.8
HIP23179,4.9876056,37.890472,4.93
HIP23296,5.0110611,-2.0660278,6.31
HIP23497,5.0515833,21.590056,4.62
HIP23554,5.0647944,-24.388056,5.61
HIP23783,5.1112944,51.598139,4.98
HIP23875,5.1308417,-5.08625,2.78
HIP23941,5.1454639,-4.45625,5.11
HIP24332,5.2215417,37.337639,6.48
HIP24340,5.2238139,38.484667,4.82
HIP24454,5.246706,0.661933,10.16
HIP24874,5.3331861,-15.840139,8.72
HIP25110,5.37605,79.23075,5.08
HIP25127,5.3785306,13.229194,9.15
HIP25278,5.4070306,17.383556,5.0
HIP25486,5.4513194,-11.900833,6.3
HIP25878,5.5241528,-3.6721389,7.97
HIP26366,5.6150917,9.2914167,4.09
HIP26395,5.6191,-11.775472,6.1
HIP26412,5.6212472,-27.871194,6.15
HIP26563,5.6480806,-7.2127222,4.77
HIP26624,5.6586528,-3.5647222,5.99
HIP27288,5.7825972,-14.821944,3.55
HIP2762,0.5874,-3.59275,5.2
HIP27654,5.8553194,-20.8775,3.76
HIP27913,5.9064111,20.276417,4.39
HIP27922,5.9083611,-19.704278,7.51
EPIC211399359,8.5378056,11.630833,nan
KW23,8.6198611,19.803611,nan
GJ244,6.7522778,-16.721389,nan
GJ251,6.9135833,33.268167,nan
GJ280,7.6548056,5.2202778,nan
HIP28103,5.9400889,-14.168028,3.71
HIP28368,5.9938167,58.593639,10.25
HIP28614,6.0397194,9.6473611,4.12
HIP29277,6.1721194,82.11,10.48
HIP29650,6.2474833,19.156889,5.2
HIP29761,6.2674167,70.782667,7.43
HIP29800,6.2740472,12.271722,5.04
HIP29860,6.2878472,5.0996944,5.7
HIP30060,6.3270528,59.010917,4.44
HIP30344,6.3826861,-24.556056,7.37
HIP30419,6.3961389,4.5928333,4.39
HIP30630,6.4362,18.757306,6.78
HIP30756,6.4627611,20.783222,8.59
HIP3092,0.65544444,30.861222,3.27
HIP31167,6.5397583,-5.8687222,5.6
HIP31592,6.6113889,-19.255722,3.95
HIP31635,6.6197972,17.564,9.63
HIP31703,6.6320111,73.695639,6.26
HIP31850,6.6587417,24.599944,6.43
HIP3203,0.67985556,-7.2323889,7.02
HIP3206,0.68027778,40.188806,7.36
HIP32238,6.7297806,18.655917,7.48
HIP32349,6.7525694,-16.713139,-1.44
HIP32362,6.7548417,12.896056,3.35
HIP32439,6.7706861,79.566278,5.44
HIP32617,6.8053028,-1.3188333,5.75
HIP33202,6.9107194,13.178028,4.73
HIP3326,0.70644722,4.1666667,7.59
HIP33373,6.9411194,40.075389,9.08
HIP33560,6.9738944,-12.991472,9.14
HIP34115,7.0737222,68.288667,11.95
HIP3419,0.72645278,-17.986694,2.04
HIP34341,7.1192517,3.447413,10.01
HIP34567,7.1598528,25.729083,7.09
HIP34782,7.2011444,-30.821417,6.1
HIP34950,7.2314917,25.011583,8.4
HIP35191,7.2721667,27.142972,10.83
HIP35350,7.3015583,16.540472,3.58
HIP3540,0.75300278,0.25341667,7.01
HIP35550,7.3353861,21.982333,3.5
HIP35643,7.3548722,45.228167,5.74
HIP35702,7.3666361,39.960083,7.99
HIP3574,0.76121111,7.845,7.83
HIP35872,7.3963944,12.96575,8.19
HIP35884,7.3982944,-17.413389,6.84
HIP36046,7.4288,27.798278,3.78
HIP36071,7.4325639,-2.2483611,6.99
HIP3610,0.77050278,-11.452278,7.68
HIP36121,7.4407028,-15.770083,9.21
97260,11.192361,-22.072778,nan
EPIC212586030,13.723889,-10.896944,nan
HIP36152,7.4473472,21.535722,6.54
HIP36238,7.4623306,21.445556,5.2
HIP36366,7.4851694,31.784083,4.16
HIP36393,7.4890167,28.118417,5.07
HIP36399,7.4904472,-7.5514722,5.86
HIP36439,7.49885,49.672667,5.35
HIP36850,7.5766667,31.888639,1.58
HIP37288,7.6564222,2.18425,9.66
HIP37629,7.7218583,28.884083,4.23
HIP3765,0.80625833,5.2833889,5.74
HIP37674,7.7298028,43.794694,7.18
HIP37826,7.7553778,28.026306,1.16
HIP37879,7.76415,-7.5295556,7.46
HIP38048,7.7991056,-12.192889,5.48
HIP38228,7.8319639,27.363222,6.9
HIP38296,7.8463333,2.4692222,8.24
